window_ts,ret_5m,target,obi_10s,obi_30s,obi_60s,tfi_10s,tfi_30s,tfi_60s,tfi_300s,mom_10s,mom_30s,mom_60s,mom_300s,vsur_10s,vsur_30s,vsur_60s,sprd_ratio,sprd_chg_10s,sprd_chg_30s,micro_price,obi,spread,mid
1770888300000,0.0002907374050393097,1,0.34347769421541297,0.3468450753542306,0.18336564985841336,-0.08269067824665968,0.2551558985659031,0.27311453807925135,0.07944295710741271,-8.37133468905904e-05,-3.406475541063436e-05,-7.851139890533432e-05,0.0008646192565784361,0.5780598724625641,1.5963753819896265,1.1666884035306715,0.9999999997768706,-1.1641532182693481e-09,2.9103830456733704e-10,67271.5708483422,-0.4862529883462604,0.009999999997671694,67271.573
1770888600000,0.0024861521946859142,1,-0.5573237415640158,0.02494179701598062,0.1623187433192263,-0.29355150388935713,-0.554775840128264,-0.4219293173416852,-0.2171315635048896,-0.00026669929825002826,-0.0003870895485279524,-0.00034427320559555775,0.00010767909728972568,0.4978825414316989,0.9355275048983417,1.1398397623223562,1.0000000005675247,-5.820766091346741e-10,8.731149137020111e-10,67278.8136563724,-0.8940731006118188,0.01000000000349246,67278.817
1770888900000,-0.0010561081355094518,0,0.02289813109930585,0.3878848641452829,0.16118058688563813,-0.8221570222947664,-0.5660993726373137,-0.4022209121147558,-0.09096662413535854,-0.0005223335849276589,-0.00011370504253092051,-0.0002628408013868322,0.0022645716610841136,2.142985468112269,0.9914262235126173,1.3266629119153666,0.9063444112658274,1.1641532182693481e-09,5.820766091346741e-10,67431.17626103888,0.20415734564390933,0.010000000006402842,67431.17299999998
1770889200000,0.0007879834088603244,1,-0.048235218865797916,-0.1680223156113477,-0.05287308672776159,-0.23690201978427128,0.024735694871580376,-0.2850144829263272,-0.5726614950420819,4.34288840520658e-05,0.0001390271592772052,-9.736737848053956e-06,-0.0007968282391657367,0.43140827400143333,0.5004225854133664,0.6611645203976332,1.0000000006703582,-2.9103830456733704e-10,8.731149137020111e-10,67377.44309859614,0.32705174999792164,0.010000000006402842,67377.44099999999
1770889800000,0.0022890740659769855,1,0.421394480436107,0.2770960796494881,0.027566609903430433,0.9844646494574103,0.7008146960893658,0.5668870050663578,-0.04723567626394176,-0.0009933000796425561,-0.0009826315971753763,-0.0010780970157982183,-0.0010651880473115717,1.6322485558375497,1.1131936776783515,0.8669116472050635,0.9803921565223984,0.0,0.0,67354.74594930552,0.16515830839263262,0.00999999999476131,67354.745
1770890100000,0.0006153260476301194,1,-0.016655672486520633,0.07880851841015739,0.029588722123638462,-0.10393917736650767,0.1213087936288566,0.3839274415042445,0.3150452524606228,-0.00010854888941611574,-0.00039891325535106325,0.0002688413274798407,0.0012646559039289685,0.8915489138391874,0.6644986491030904,1.8339084445300187,1.0000000000252236,2.9103830456733704e-10,0.0,67499.64139605829,-0.17270318577075988,0.009999999997671694,67499.64099999999
1770890400000,0.0,0,-0.7267204604870351,-0.6098755243014521,-0.6523462647340422,-0.4869408972615134,0.05937895905916518,0.21588898630627473,0.39505063600023016,-9.67221279401409e-05,-6.308762627118547e-05,-0.0004769751189126481,0.000654852271323092,0.3588757269638842,0.327844334044415,0.5714748233329909,0.5163511186084101,-1.1641532182693481e-09,2.9103830456733704e-10,67547.81125260584,0.2247240280437009,0.009999999997671694,67547.81099999999
1770890700000,-0.00010866582571550868,0,0.3233851016455219,-0.15808933356342475,-0.3678054219470207,0.6462725920389264,-0.31351014422902207,0.37937186784147525,0.36080164151429195,0.0,-0.00014814151072282123,-9.017564549571589e-05,-3.2122615058538526e-05,0.07011485084423752,0.26023449516120545,0.8519948390541778,0.999999999650754,0.0,-5.820766091346741e-10,67546.5364085073,0.29351360910359175,0.00999999999476131,67546.535
1770891000000,0.00046417491354451687,1,0.03396714550719523,0.09564717245698481,0.0523394375309799,-0.8419870420921122,-0.6016379848227255,-0.5344961535733848,0.234587658238974,0.0,0.0,-0.00031867627234605234,-0.00010866582571555927,1.1664211442996766,0.45941819945638845,0.5822434389698339,0.5524861876054444,0.0,0.0,67539.19744240053,0.48458747703759475,0.00999999999476131,67539.195
1770891300000,-0.0007045088641324686,0,-0.4163116623883812,-0.6055711766847405,-0.37435732009205475,0.5277000596243966,0.32908002241854295,0.08535501588636533,-0.19168886454888928,0.0010291762196426024,0.0007497778333172,0.0006772082471488527,0.00016893893982605768,2.7643920316905364,1.219431408641412,1.2018890865287335,0.99999999954404,-1.4551915228366852e-09,0.0,67550.60261095295,-0.54354057850411,0.00999999999476131,67550.60500000001
1770891600000,-0.001166910840945461,0,-0.2296116870805139,-0.3573958075937897,-0.25909138864479964,0.4064127503509135,0.18684974970609716,0.20268448951038734,-0.06524364522702182,-1.045824519680938e-05,-0.00032017944265838594,-0.00022793784894648006,-0.0007045088641324249,0.7538203770595997,1.0436156315455674,0.5887266157621897,0.601202405328577,0.0,1.4551915228366852e-09,67503.01512395857,0.04551039793854429,0.010000000009313226,67503.015
1770891900000,0.002752125737559207,1,-0.17427069475368823,-0.3102022626038593,-0.305500240163015,0.7457751232738159,-0.25513314300167333,-0.7614687678622445,-0.5459841257161209,6.14615706857613e-05,6.14615706857613e-05,-0.0001117505246645667,-0.00110552099043284,0.21271344856354285,0.4906963738161224,2.4834755867842118,0.9999999997768706,0.0,0.0,67428.38935667445,0.007467881662929998,0.00999999999476131,67428.389
1770892200000,0.0017816942379882091,1,-0.4048871792874807,-0.31639806690738165,0.025135741449853467,0.9057795231854227,0.6113867884686941,0.6708845445431132,0.18442804963081577,0.00011011199872434929,0.00011011199872434929,0.00046987562886044996,0.002713260434878917,1.887015954982865,1.0281063289260923,1.2135337258958843,1.0000000002541733,5.820766091346741e-10,5.820766091346741e-10,67611.33822970992,-0.05250004427194368,0.010000000000582076,67611.339
1770892500000,-0.0001487843411566159,0,0.4963960272241222,0.22918132624171422,-0.017572391394322966,0.8544177279105645,0.14768365937058975,-0.08528461740581472,0.20979308352264256,0.00038316696383819957,0.00032961786334984033,-2.6388026034718237e-05,0.002142806658593388,0.36637007907192265,0.7068198351757704,0.7995807933186663,0.9999999996682163,-1.1641532182693481e-09,-5.820766091346741e-10,67756.21912903189,0.4091398298456273,0.009999999997671694,67756.217
1770892800000,-0.0010776659851044416,0,0.003992410198235237,0.055732642815413645,0.0855202307002079,0.38276608366489734,0.05596777568653812,0.10117561132601023,0.06729348703574628,-4.141728333406647e-05,-0.0003246706050686887,-0.00043913992284876356,-0.0002543207407952108,0.41237494165566446,1.5451212082869905,1.143806700590098,1.0000000009798289,8.731149137020111e-10,0.0,67738.98536085774,0.025050414752362783,0.010000000009313226,67738.985
1770893100000,0.002597760159702084,1,0.7176765397705284,0.7081954168709156,0.3484931795225673,0.8539417398286346,0.7608441915823382,-0.2465679737343051,0.009699548340230735,0.00018264083003876052,0.0003465984959889479,0.00025900136984753354,-0.0009414371945490219,0.11386971896872278,0.3624609502005679,0.685714677682075,1.000000001115647,1.4551915228366852e-09,0.0,67675.21499784637,0.3690140505992304,0.010000000009313226,67675.213
1770893400000,0.0011902854834784074,1,-0.8149259263634212,-0.7885048519203391,-0.664269613506808,0.29827389250814546,0.825986778328241,0.8058943388056369,0.6348519316455391,-0.0004793316602511144,-0.000821567532525469,0.00042817609163314785,0.002201915298847945,1.2664285654718679,1.9490254902804864,3.4175055772332072,0.9999999999078378,2.9103830456733704e-10,2.9103830456733704e-10,67824.22393865856,-0.4576296917109156,0.009999999997671694,67824.227
1770893700000,0.0016082811235937965,1,0.3916437063899086,0.36088818559958324,0.2038515152343344,0.867150553001235,-0.04517455045654408,-0.02600371785708101,0.4986919186009059,0.0007226962564838235,0.0006204623465235759,0.00022242612967602327,0.0012879223383284177,0.7345453724946686,0.6378333854243994,0.5414239233907282,1.0000000002987992,8.731149137020111e-10,0.0,67911.57882059873,0.04463715847805154,0.01000000000349246,67911.579
1770894000000,0.0002511036689877596,1,-0.39528319851053684,-0.03144045098274896,0.08383104634494387,0.6981446396578537,0.7541907490539541,0.7825455398482002,0.5201716460587599,-7.43345422246966e-05,0.0005354114031260959,0.0008620540593834658,0.0014868854589768165,0.4788869798962083,2.3071442680814123,2.0950516254556946,0.6369426750163673,-2.9103830456733704e-10,2.9103830456733704e-10,68012.55419420014,-0.46378506756539606,0.009999999997671694,68012.555
1770894300000,-0.0013920408802326214,0,-0.14208375876290508,-0.38594761556742113,-0.392318031955193,-0.20218867380669586,0.248400983095745,0.4938991843771757,0.43664784196707435,-0.0006278348840703218,-0.0007426261116281419,-0.000346145818253496,0.00036697291072145254,0.4706117471023196,0.6998280588819433,1.2113371886412392,1.0000000005743155,0.0,8.731149137020111e-10,68037.51469499114,0.38437877195508435,0.010000000006402842,68037.51299999999
1770894600000,-0.0005201488885717375,0,-0.3431230232470123,-0.22820101586707658,-0.020992356796215594,-0.7030135270263449,-0.41507122161535304,-0.32724891115015875,0.06037437768414742,-0.00012379834991931292,-0.00030070424022399234,-0.0004131917960787046,-0.0014417317938003825,1.1087131982312373,0.8968681980497231,0.7302754657389363,0.5859374999207301,2.9103830456733704e-10,0.0,67939.41674368372,-0.8209860672811689,0.009999999997671694,67939.421
1770894900000,0.0005216091923387185,1,-0.6137889938916977,0.10977712444735702,0.0788556289815077,0.1860248744356056,0.5439587782378956,0.3487932631327798,-0.23914767747366777,-0.00033511998710644697,-6.993460716528955e-05,0.00036889524193344235,-0.0007679499439222637,0.32042372126311125,0.42594592017634475,0.4493009049128511,0.9677419350741158,0.0,0.0,67887.24716185224,-0.09154942149234893,0.00999999999476131,67887.247
1770895200000,0.00220604258141998,1,0.09828272005038965,0.05245996837861196,-0.004084342489080832,0.020618686794886133,0.13838127715804738,0.08751315595381491,0.13461636526314863,7.492359125551573e-05,-2.934713010875889e-05,-0.00044466070830260216,0.0008258914595831168,0.7097546803596547,0.8570898816363952,0.6937452278430738,0.9999999994421765,-8.731149137020111e-10,0.0,67943.310654821,-0.16561993777473613,0.00999999999476131,67943.31300000001
1770895500000,0.0017344552022603326,1,-0.4683641146694879,-0.3709743191739353,-0.601151829616142,0.4677013526106267,0.6591637084928706,0.6728363169927268,0.3656014073509881,-0.00011331826464207051,0.00013429653651488848,0.0002952801547705608,0.002066323127657954,1.781833787225564,2.1942855757377067,1.796441653216594,0.9999999997962732,-2.9103830456733704e-10,2.9103830456733704e-10,68083.70127412074,-0.5620718149038977,0.009999999997671694,68083.705
1770895800000,-0.000367149853371113,0,-0.3988696978100473,-0.26666473415667297,-0.13270807765911125,0.11248048199565575,0.34434265993023344,0.13223936853114754,0.24019904252979546,-0.00039555540709610424,-0.00013230844722931235,-0.00012420507966144357,0.0015766170767399946,0.8706672532504435,1.3179712859269224,1.438187801888946,1.0000000000533569,-5.820766091346741e-10,5.820766091346741e-10,68191.04583262361,-0.3802694042769702,0.010000000000582076,68191.04699999999
1770896100000,-0.0005249648354966231,0,-0.19386362427288314,-0.11399633933613644,-0.22314912690583935,0.25947156574635144,0.38275058766788483,0.043331030958016145,0.23191335386899675,-6.978996052791065e-05,0.00048671754370310794,1.4998858548920247e-05,-0.00029050385968092395,0.3162050367291192,0.4640825272522986,0.4941796716682276,0.999999999558592,0.0,-2.9103830456733704e-10,68171.23687458732,-0.11676142857564908,0.00999999999476131,68171.237
1770896400000,-0.000813323059418419,0,-0.3861995146913675,-0.10520296775686848,-0.17371870297374176,-0.33460149360682045,-0.02702998656347718,0.12304543296923129,0.32810538259858624,-0.00019472767187760364,7.48887452537872e-05,0.0002656409080004529,-0.0005616138088160305,0.6108644212645277,0.5186507225955641,0.48732016331684724,1.0000000001193257,5.820766091346741e-10,5.820766091346741e-10,68132.94928654892,-0.4850304214147535,0.010000000000582076,68132.951
1770896700000,5.390262732712298e-05,1,0.6281127126186332,0.5530676853467773,0.1989318835796805,0.3166037609993934,0.5847388864698904,0.11154724587845206,-0.09379903369161045,3.5808294026340445e-05,0.0004520978833488343,0.0003012968166548724,-0.000671153060518126,0.39858213224967326,0.7210148383404091,1.145635510280145,0.7812500008183083,1.4551915228366852e-09,1.1641532182693481e-09,68087.22633525387,0.6815264123606385,0.010000000009313226,68087.22300000001
1770897000000,0.00034748431125229386,1,0.23320872473252297,0.6567794968856026,0.2820405896724243,-0.17056170522995245,0.17090535965225337,-0.06349961006428502,0.02353599678001503,-0.0001881372689733096,0.0005014702027567707,0.00023597521496201423,-0.0001933963455467591,1.173153238248533,0.9273072836985727,0.9496934203393137,0.9999999997914225,2.9103830456733704e-10,-1.1641532182693481e-09,68074.0533139001,-0.5209056398102285,0.009999999997671694,68074.05500000001
1770897300000,-0.0005345523652474527,0,-0.09034448202558616,-0.10219502336631103,-0.12585153368381977,-0.03575808592671706,0.07390496708313202,0.24258414073656692,0.14276877874691357,-8.434821661422731e-05,-0.00024015874666010183,-0.0002317094630972294,0.000564075534243802,0.9178817746277531,0.6578028981045007,1.7026911413392498,1.0000000005733454,1.1641532182693481e-09,8.731149137020111e-10,68112.45035197507,-0.4896040555284177,0.010000000006402842,68112.45300000001
1770897600000,-0.001868105658445961,0,0.36854558496452755,0.13434738028363138,0.029681328511247145,-0.17348520043337287,-0.20376527522324964,-0.01290122795378216,0.08951980675811667,-0.0006522547450072969,-0.0007178275950436852,-0.0005559925806536637,-0.00012508429407454003,3.7069719278104563,1.920069710888404,1.418696671269198,1.0000000010128134,2.9103830456733704e-10,1.4551915228366852e-09,68103.93496860928,0.3055141449379441,0.010000000009313226,68103.933
1770897900000,0.0002692794874474484,1,-0.2615678615732309,-0.17908932649265594,-0.14182470657420407,0.08704136457647449,-0.2801412736289867,-0.15007256355681478,-0.07367791981480364,-0.00011259931483664776,-0.0007596487305900456,-0.0005065997281052282,-0.0025230579203485482,0.8218637291819864,0.8698429922576583,0.8325440744939641,0.7978723408572229,-2.9103830456733704e-10,1.1641532182693481e-09,67932.09966726742,0.31661467969685575,0.010000000006402842,67932.09700000001
1770898200000,0.0012062063030791978,1,0.24187876263128755,0.3806055905803688,0.1307591597009893,-0.19298271593005228,0.031151754848906088,0.11080536816530866,0.1041071731226533,0.0001412113628771028,0.00034190421172226594,5.596463654986561e-05,0.0002644112741078786,0.6752493065883634,0.5333643455230417,0.5396975942631141,0.9803921563965169,0.0,-5.820766091346741e-10,67950.06145294769,0.5099452714938739,0.00999999999476131,67950.05900000001
1770898500000,-0.001476098733232141,0,-0.1026162458665153,0.13785756380169273,0.2633020554987626,-0.5009933679330107,-0.06509904600625237,0.09516329452662134,0.033467011207647994,-0.000214504894232026,0.00028458681367804495,0.001041085895178595,0.0010432435146354724,1.096739469874657,1.318008162282291,1.081110084032615,0.1796407185710453,-8.731149137020111e-10,-0.19999999992724043,68020.94907359025,0.43463562242850695,0.010000000000582076,68020.947
1770898800000,-0.0009263363141131608,0,0.7238270738332079,-0.09308452482343446,0.03515925469536915,0.49463209707166855,0.27387946415060505,-0.032781960228535516,0.07018216117804615,0.00022250840331765608,-0.00017231231906364997,-0.00041470892194443997,-0.0014385555679622408,1.0854522501015704,0.7780488933902734,0.7979335169742189,0.8379888264402746,-5.820766091346741e-10,-2.9103830456733704e-10,67923.0940924352,0.037813039730011336,0.00999999999476131,67923.095
1770899100000,0.0018353808525788109,1,-0.5497921384659045,-0.4256314421845195,-0.18602113808643783,0.08507512081613298,0.05076529671684775,0.20888171436839179,-0.1925020478478062,-0.00022177254522997013,-0.0004627938831371914,-5.63712748105516e-05,-0.0009204520816081807,0.27840510234042737,0.30148763359788966,0.4121880553806173,0.9463722394348423,0.0,0.0,67860.57239785563,-0.4820719829524484,0.00999999999476131,67860.57500000001
1770899400000,-0.0014684094498613005,0,-0.27378933224480323,-0.17423019286353,-0.19922798554380589,-0.30256286931669696,-0.14712772808381397,-0.106768960650099,0.3336788455745672,-0.0001533525423597082,-0.00017055874536047176,-0.0005026064951807685,0.0017113618621710902,0.5956402703157002,0.8615928419676712,0.8509486532283036,0.983606557142404,2.9103830456733704e-10,2.9103830456733704e-10,67976.70723780557,-0.42939636251310204,0.009999999997671694,67976.709
1770899700000,0.00025778778747297186,1,-0.5688697619818847,0.18326179925690136,-0.023757496188444464,-0.019891552427249312,-0.10333157327506604,-0.25466113737903884,-0.1397267292994559,-4.2062118945551676e-05,0.00021596975016242582,-0.0003139598726339399,-0.0013756875958756075,0.7351629520505261,0.87769848061264,0.9896829556921194,0.9868421062305982,2.9103830456733704e-10,0.0,67885.29271171367,-0.4809226613435623,0.010000000009313226,67885.295
1770900000000,-0.0007764375780769993,0,0.2182680389093071,0.2683804317455358,0.09600791710123828,-0.1101609843941922,-0.1111655912957256,0.1462697827279442,0.11130116070524246,0.00011428908300625817,0.00018475180493497944,3.9256240711749156e-05,0.0003497664700434111,1.824771556456848,1.1138550898881807,1.1554646759476381,0.9966777404204888,-1.1641532182693481e-09,0.0,67909.04024188107,0.17888065311872817,0.00999999999476131,67909.03899999999
1770900300000,0.0006058384884977297,1,-0.3907654943996339,-0.0424972998327703,-0.3214027940027758,-0.3803708950391467,-0.22808829262663705,-0.30320011857896395,-0.16673342518694795,-0.00023224173384095437,-0.00029025526447481467,-0.0006932185759794596,-0.0004497100828424694,1.0485678632835138,0.8971720483855865,0.8598288387564296,0.8048200075835925,0.3999999994179234,0.3999999988358468,67878.50300729729,0.6942932440417902,0.014000000001396984,67878.497
1770900600000,-0.0018519010698750608,0,0.2809461732110231,0.33611250582695484,-0.028771523834363745,0.30088276973420996,0.31177445278934257,0.14498341364514686,-0.07707960838729586,6.0606877157809436e-05,0.00039835080027876834,0.00031097232913390727,0.0005701959797435041,0.7526070348617243,0.7820092715639321,0.7713708984356309,0.6735540398371676,5.820766091346741e-10,-5.820766091346741e-10,67917.20040931516,0.1370917977355563,0.010000000000582076,67917.201
1770900900000,0.0011945236027581466,1,-0.48371041376418866,-0.15527185984996228,-0.12940900542350503,-0.14582620750972267,-0.05980656563285003,-0.09870901314582092,0.02050913637061975,-0.00018994909357430422,4.60379050495785e-05,-0.0003317346059651394,-0.0019957170541339054,0.8046264650596837,0.787172630103241,0.8422921025816377,0.8264462811043792,0.0,2.9103830456733704e-10,67781.65910693647,0.36668861067230074,0.010000000000582076,67781.65699999999
1770901200000,-0.0013758335630441995,0,-0.02518836632754416,-0.13267727605471888,-0.24877012907216067,0.04973715537506175,0.1727655195663605,0.04085951963295497,-0.0431846403285502,-6.453650058246829e-05,9.052854327959992e-05,1.4897940616931394e-06,0.0010681418882783511,1.0291639266427026,0.87098340377833,0.867644095200059,0.8000000004923592,8.731149137020111e-10,1.1641532182693481e-09,67852.14434621108,-0.5817372205262663,0.010000000006402842,67852.14700000001
1770901500000,0.0006264754947530671,1,-0.04723638240953357,-0.5645295759914614,-0.13958784036836847,0.7101527899045248,0.3832546326565821,-0.6987794555071748,-0.1978621946835168,0.0001807160970657584,2.24298803122025e-06,-0.00016766825222704895,-0.0011223208989046274,0.4393928475902923,0.26761171881286916,1.1507441461790386,0.9999999994431468,-1.1641532182693481e-09,0.0,67775.9958816058,0.2087896825726759,0.00999999999476131,67775.995
1770901800000,0.00042851727933992516,1,-0.6948205680530208,-0.38862064283880393,-0.24042033460195777,0.4068227244057014,0.299726098333263,0.39556279280366585,0.14522623197339907,-3.476474210912794e-05,4.3000309359797485e-05,0.001377676211332668,0.0006347970251119328,1.0357261869580447,1.8850815955570326,2.1938125359789447,0.4109589043656744,5.820766091346741e-10,8.731149137020111e-10,67819.01645390132,-0.46894403424130715,0.010000000006402842,67819.019
1770902100000,0.0022780008571059414,1,-0.005975439716190056,0.012414423511352541,-0.15575839470866712,0.3427118461214927,0.6401575455480003,0.7257578136666651,0.6543632635711178,-0.0001905472776127848,-0.00013763004283813275,0.000334181856336091,0.0004293457577017268,4.542216369244666,4.479748824917534,3.900946312083035,1.0000000002939484,-2.9103830456733704e-10,0.0,67848.13578480436,-0.22529935325659256,0.010000000000582076,67848.13700000002
1770902400000,-0.0008479925243729286,0,0.7301288544963349,0.5704516517801119,0.13617373615974654,0.51629978875864,-0.15338647363389885,-0.29562404550975047,0.5961729785195651,0.0005834220164496973,0.0007432645097325441,-0.00010327145201014521,0.002351418636011493,0.12625593718717534,0.12251346601189865,0.17226585275346679,0.9999999996643357,0.0,0.0,68007.67671667438,0.37100127784170733,0.00999999999476131,68007.67499999999
1770902700000,-0.0026576892819948506,0,-0.062357910854009324,0.23200010299165835,0.2916418733601844,-0.7862467325737497,-0.7063412747592148,-0.661597473846723,0.11129595236113923,-0.00040512138299333424,-0.0005752956725916025,-0.0008811160287376385,-0.0012527703674620084,1.751240734076149,0.7896155094841161,0.5340695482923495,0.9090909091029354,5.820766091346741e-10,5.820766091346741e-10,67922.47320643949,-0.7490935474458786,0.010000000000582076,67922.477
1770903000000,0.0028484826082679567,1,0.47191316025942065,0.473256129693603,0.45845437201519135,-0.1618532286987295,0.1175281034136209,0.05587965430202384,-0.5335791258733412,-2.2778733737771616e-05,0.0004396540345656952,0.000686961469712033,-0.0023154956103626835,0.23265264163660876,0.2867198530707412,0.31487275999022724,0.9999999993742676,-8.731149137020111e-10,-8.731149137020111e-10,67765.19421143059,0.02728246591668728,0.00999999999476131,67765.19499999999
1770903300000,-0.00023809910971083124,0,-0.2804111400038005,-0.2875572312619946,-0.07584094401222699,0.02602360419641262,0.07291487168613615,0.09660858009833322,0.028390093334009242,-0.0001413534181623932,-0.0001762058758371321,0.0007751757966775851,0.002907802752194133,1.245097216299024,0.7110510158035571,0.7112736700468766,0.4109589043832054,5.820766091346741e-10,1.1641532182693481e-09,67962.24556613466,0.4828662908970003,0.010000000006402842,67962.24100000001
1770903600000,0.002520104504199433,1,-0.1611491039097753,-0.1485249797355109,-0.31842513001807776,0.6460461962375185,0.5843007047650085,0.41913942758339473,0.11827182123144933,0.0005510778679416184,0.0003550583674026608,3.993455558131132e-05,3.7662420954598376e-06,3.780954974386551,1.4942808705036401,0.9632028329742678,1.0000000003317837,-5.820766091346741e-10,-2.9103830456733704e-10,67962.49669727638,0.13415235652741714,0.01000000000349246,67962.497
1770903900000,-0.001628525937391421,0,0.25598126330896526,0.42528741382265417,0.15304945333537107,-0.20865310870031228,0.16885957971742638,0.5178562868387472,0.41400088123671697,2.134568074758647e-05,2.134568074758647e-05,-0.0003784583555623389,0.00229219870393802,1.4672728599835398,0.6799734830084215,0.9536881709942822,1.0000000002143983,8.731149137020111e-10,8.731149137020111e-10,68118.2770581091,-0.5392659973355807,0.01000000000349246,68118.27900000001
1770904200000,0.0005388260956787357,1,-0.19384844677540083,-0.15442027094810884,-0.11486577417760432,-0.5052707721736268,-0.15998939812360205,-0.28772121333612866,-0.0220450722847705,-3.5723424916356275e-05,0.0002503440356833586,-0.00039723865577301343,-0.001435591547102022,0.5098688827171085,0.5061636067555977,0.96515745826727,0.3293084524682583,5.820766091346741e-10,0.0,68020.49212818578,0.5691372102002606,0.010000000006402842,68020.489
1770904500000,0.004727066984243416,1,0.41507483071589124,-0.20192553477106623,-0.20533289759648907,-0.31157240489169846,-0.16656598621957378,0.012329126744215161,0.16371478519011248,3.059451445652783e-05,-0.0005851796576703538,-0.0007311366496617566,0.0005056755602746765,0.17985851225552726,0.5958929692182707,0.5728478023484358,0.8130081297921029,0.0,-2.9103830456733704e-10,68054.88487957268,0.010872554240710175,0.00999999999476131,68054.88500000001
